ano,id_municipio,tipo_1,tipo_2,tipo_3,tipo_4,tipo_5,tipo_6
2018,3101102,142.48877854230182,10.198193319641112,1169.189495184462,7.66606860858143,19.3524517420655,0.0295120493774414
2019,3101102,132.15821053210138,9.8111489794921773,1180.0167276703869,7.7015724080199,19.2368398564454,0.0
2015,3101201,223.42666914576279,10.5036050787355,415.18864002486526,0.54746643670654294,0.0290978937988281,0.0
2016,3101201,227.18278194605011,10.0974354149781,411.85033635279126,0.53499529852295,0.0299295675048828,0.0
2017,3101201,228.50810325445062,10.295695484192,410.30351286225613,0.55657493743896591,0.0315920415039062,0.0
2018,3101201,228.27221737626911,10.980038470276,409.73952938709454,0.662965885681152,0.0382367858886719,0.002490674621582
2019,3101201,228.46489875590987,9.85357241448977,410.72153454102175,0.621393583740235,0.0340792846679687,0.0
2015,3101300,72.664601250431019,10.9664363633423,77.5306479658213,0.194921993530273,,
2016,3101300,72.956508032718517,10.5410094501343,77.6641680967436,0.194921993530273,,
2017,3101300,73.532856109866884,10.4207826834106,77.208046786317439,0.194921993530273,,
2018,3101300,74.95517597870041,10.771547114624,75.434962486269185,0.194921993530273,,
2019,3101300,74.689758666749754,10.3635033027954,76.095152515077075,0.208193088500976,,
2015,3101409,22.20991352764996,,35.309370761840952,0.49260011968994333,0.0132686235961914,
2016,3101409,21.958589825867289,,35.554888916198543,0.49840566711425971,0.0132686235961914,
2017,3101409,21.938679411133329,,35.588068459961093,0.48513653808593987,0.0132686235961914,
2018,3101409,22.13025096270826,,35.359178631286888,0.52245481518554959,0.0132686235961914,
2019,3101409,21.48919981219483,,35.991107566711193,0.530747726806643,0.0140979270629883,
2015,3101508,140.77785023895106,0.461585555358887,358.69453537838962,4.6501266069335658,5.66776368328858,0.0
2016,3101508,144.12848787957748,0.450768259460449,355.417024802107,4.5379505402221376,5.71762998156739,0.0
2017,3101508,145.66396216162389,0.439957129394531,353.923903723558,4.5845102244872749,5.63952822387696,0.0
2018,3101508,144.46829389618119,0.459917950622559,354.8427598829735,4.8338763624877581,5.63454007403565,0.0124732966308594
2019,3101508,141.04474101324357,0.400867569885254,358.30542521665888,4.860465716125443,5.64036194702149,0.0
2015,3101607,88.597613460632246,,611.28091175106147,17.681268743835769,132.895205342155,0.0
2016,3101607,86.506726806457991,,612.89569979182488,17.849682594787904,133.202890104606,0.0
2017,3101607,85.6954262838141,,615.43703614728827,20.107374783691711,129.215162082877,0.0
2018,3101607,91.273364096009217,,609.54727800342778,19.963793533325298,129.667228415824,0.0033352490844727
2019,3101607,88.867649107910438,,611.88376938336455,20.08054840307631,129.623032403312,0.0
2015,3101631,33.966178980834833,0.19044291027832,94.9271588064591,1.70720381726075,0.0066832939453125,0.0
2016,3101631,34.242612755492921,0.18209071496582,94.66909715838888,1.697183885986328,0.0066832939453125,0.0
2017,3101631,34.160727781554826,0.173739100097656,94.7184058225131,1.73894722314454,0.0058478814697266,0.0
2018,3101631,33.951920438659414,0.164547972351074,94.932226547915761,1.7414543464965819,0.0058478814697266,0.001670621887207
2019,3101631,32.511943772278016,0.147007309692383,96.307054960025567,1.824978472839355,0.0066832939453125,0.0
2015,3101706,1344.5309069356881,0.917481645446777,924.698723252929,8.0629435336914153,16.230620043518,0.0
2016,3101706,1338.6581820252557,1.0224004722900382,930.17172458904,8.54427337670898,16.044094947998,0.0
2017,3101706,1332.6081764211353,1.0138022991332996,936.181306041432,8.862356265625,15.7750343839722,0.0
2018,3101706,1334.6441557781932,1.0980312005615207,933.475522939047,8.81078532049559,15.9813629815673,0.430817191467285
2019,3101706,1332.8367472051057,1.004353069335937,935.808303730309,8.86406238775634,15.9272090187988,0.0
2015,3101805,13.34742196325681,,146.2451841424062,1.349594389831547,6.03837110632336,
2016,3101805,15.530708058959888,,144.31336624396425,1.1142155142822281,6.0222817846070491,
2017,3101805,17.688545475219762,,142.2004037409109,1.070186341674805,6.0214360440064691,
2018,3101805,20.00643730847187,,139.8300164426274,1.123526685424806,6.02059116528333,
2019,3101805,19.68981030242939,,140.0535082469479,1.198032131164551,6.03922092126477,
2015,3101904,106.38396135009617,5.98655869073488,334.93660259429112,5.82170974609376,1.60098750921631,0.0
2016,3101904,107.63477311871249,5.7606074349975493,334.07330602752091,5.65596539141847,1.60516791778565,0.0
2017,3101904,106.56847864556755,5.72879803472899,335.04419394536939,5.7622590400390417,1.62609022473145,0.0
2018,3101904,106.12540522570681,5.9923628474121093,334.92331291619985,6.0517716136474853,1.63696728747559,0.0
2019,3101904,102.19111834820549,5.70953196563721,338.92117534759609,6.30115773565677,1.60683649334717,0.0
2015,3102001,39.954703808595312,,307.53679443255157,2.6351420834350621,11.8650992793579,0.0
2016,3102001,38.990524096376006,,308.44421134466154,2.6910652239379922,11.8659389389649,0.0
2017,3102001,37.542073443605219,,310.25739646959795,2.693558645629881,11.498711045105,0.0
2018,3102001,38.596404671144533,,309.13543941540121,2.75032855212402,11.5078972589112,0.0016697063598633
2019,3102001,38.069642898500227,,309.66137255913907,2.7661857244873072,11.494538421814,0.0
2015,3102050,55.992406811708179,4.04606177429199,42.885101432494295,0.75345109942626631,0.0058711185913086,
2016,3102050,56.500044229127241,3.95796054693603,42.432003610228705,0.78701273162841512,0.0058711185913086,
2017,3102050,56.318761648255922,3.89000116430664,42.6241993483877,0.843220224731442,0.0067098508300781,
2018,3102050,56.426186735963682,3.99403339886474,42.3514985056152,0.9044637452392541,0.0067098508300781,
2019,3102050,56.320443114625625,3.83126164001464,42.5596088261107,0.96570753283691091,0.0058711229248047,
2015,3102100,170.36600406658934,0.0091911961669922,346.932597102998,0.733131739318849,0.00752334375,0.0
2016,3102100,170.65177888690198,0.0,346.5598748434752,0.829270374694827,0.00752334375,0.0
2017,3102100,166.07859805999632,0.0,351.09794264376626,0.85853022393799006,0.0133765211181641,0.0
2018,3102100,162.7068920787936,0.0,354.35596457894542,0.95800622949219,0.0133765211181641,0.0142080404663086
2019,3102100,159.55340674456573,0.0501534284057617,357.48186313345388,0.947975280700685,0.0150488616943359,0.0
2015,3102209,60.024061993470958,2.62635004046631,214.6410180367416,0.613035697753905,0.306480273132324,0.0
2016,3102209,63.474628982484241,2.58073486926271,211.30276514318439,0.566599181396484,0.286217865234375,0.0
2017,3102209,62.083082645081852,2.65082520996094,212.3759997041565,0.811443337829589,0.28959514453125,0.0
2018,3102209,64.820697651369159,2.82053898284912,209.21198827435072,0.938078127563474,0.287906335327148,0.131736670104981
2019,3102209,63.283098827210054,2.53680783734133,211.05613670666551,1.0343308215332021,0.300571848815918,0.0
2015,3102308,307.69473689513575,0.238769224914551,288.88221479444223,2.59619743536377,0.0277442534179687,0.0
2016,3102308,309.14844265502023,0.279963827270508,287.34610487958565,2.63740698797608,0.0277442534179687,0.0
2017,3102308,310.08687987901703,0.300138961059571,286.25718003082682,2.77360506323243,0.021858669128418,0.0
2018,3102308,311.99145133598915,0.312753702026368,284.19369602466395,2.89551795306397,0.0277442534179687,0.0184993341064453
2019,3102308,308.70354818352473,0.398519508972169,287.49672263281929,2.81817112750245,0.0227011504516602,0.0
2015,3102407,250.58569845915662,7.25630408544901,112.70070709539809,3.1752589227904933,0.276207181152344,
2016,3102407,248.93971172154747,7.55124022308334,113.99243202709991,3.2159471383055793,0.294844633911133,
2017,3102407,247.71293636785057,7.68683304266346,115.10990693365571,3.146449181762621,0.338050218017578,
2018,3102407,248.19689143260817,7.65125151312243,114.43020115027049,3.320167105468665,0.395664542480469,
2019,3102407,247.41446554845419,7.32413794152813,115.48886452813991,3.37612778503411,0.390579940795898,
2015,3102506,30.279890989197039,0.0,105.59387012072776,0.30947444128418033,0.0058688755493164,0.0
2016,3102506,29.127652198120494,0.0,106.71759140020708,0.33631512878418018,0.0075456996459961,0.0
2017,3102506,29.525180439575642,0.0,106.32089955584676,0.33547873168945375,0.0075456996459961,0.0
2018,3102506,29.497478851257714,0.0083844655151367,106.30499570532267,0.353927305297853,0.0067072875976562,0.0176108117675781
2019,3102506,27.955218108826031,0.0,107.87073394006286,0.35644509027099769,0.0067072875976562,0.0
2015,3102605,122.88536856719784,,336.72668223871148,7.78946172247318,1.96499211907958,0.0
2016,3102605,122.65285545916811,,336.53161062958156,8.23532037835697,1.94671818035888,0.0
2017,3102605,121.8394048781128,,337.1349715316133,8.4487361914063,1.94339204632568,0.0
2018,3102605,124.18980918298119,,334.32063543987891,8.86368954467784,1.99071096954345,0.0016595103759766
2019,3102605,121.1066952081909,,337.34317895361625,8.95995620050055,1.95667428515624,0.0
2015,3102704,505.01268070650355,4.17333603979494,185.14225633843392,1.008408242736816,0.370038471069336,
2016,3102704,513.66533627174863,4.53464833428957,176.09732491796541,1.0600421286010739,0.349368145935059,
2017,3102704,519.38248205945649,4.76516940368654,170.14193384515141,1.066914386108397,0.350220104125977,
2018,3102704,524.01368615001252,4.91396272668459,165.36715065960232,1.1271298963012688,0.284790365905762,
2019,3102704,524.76906898035907,4.55434658062746,165.04025909288998,1.1262681838989259,0.216776960754395,
2015,3102803,294.39208740215037,23.6414520589602,683.64940098484681,3.22213343908691,0.409500709533692,0.0
2016,3102803,296.74950862626946,22.0825326617432,682.74930195314778,3.32706066760254,0.406170685852051,0.0
2017,3102803,294.38401921569351,19.9630476658325,687.45646845018734,3.09987294787598,0.41116631500244211,0.0
2018,3102803,291.72425369390135,20.7877049341432,689.08705576852856,3.2785910667114297,0.425320566345215,0.0116485650024414
2019,3102803,287.02528339830872,19.6531305,694.67594183174685,3.5631970374755797,0.397021827087403,0.0
2015,3102852,137.6872259802264,0.028991239318847603,46.349252269897725,1.11009845751953,0.0230288327026367,0.0
2016,3102852,137.0142539997575,0.024735804748535102,47.053749886779912,1.0538317490234359,0.0520253393554687,0.0
2017,3102852,137.70369043860049,0.035823454162597704,46.327637856994571,1.0538317464599598,0.0776132834472655,0.0
2018,3102852,138.78905074463111,0.0494732260131836,45.1808620613401,1.0623627265624989,0.115143142883301,0.0017048782348633
2019,3102852,136.69228803406031,0.049467538879394604,47.262287320800461,1.0836770343017561,0.110876851623535,0.0
2015,3102902,197.29677794513168,0.640639622497559,330.69236955453539,1.1121515166625988,0.160133496643066,0.0
2016,3102902,200.52280751214832,0.58972195678711,327.46137681673162,1.171368706115725,0.156797143676758,0.0
2017,3102902,199.61118569116468,0.55133550140380894,328.30880245539919,1.2689534669189468,0.161795020568848,0.0
2018,3102902,198.02657659002827,0.41209214465332011,330.02514645313875,1.26228473339844,0.168465602355957,0.0075066118774414
2019,3102902,189.82336505633458,0.465506021484375,338.15574034499133,1.2973293211669941,0.160131391479492,0.0
2015,3103009,548.96796384288382,0.561947074584961,230.16880262487712,3.8422538701782218,3.53038798712158,0.0
2016,3103009,551.48999421215137,0.612557920410157,227.42577615881567,4.0025150118408082,3.54051209643554,0.0
2017,3103009,552.27996929569429,0.606649748779297,226.80789023199992,3.918139695129395,3.45870642803955,0.0
2018,3103009,554.49397392185961,0.585575277587891,224.7035172268111,3.7798233186645502,3.47978197521972,0.0286836795043945
2019,3103009,551.29068907585,0.582268484558106,227.49518032623487,4.2369233261718691,3.46629418682861,0.0
2015,3103108,20.639711055481346,0.186422124023438,62.7632992221088,0.18474150891113261,0.0225717233886719,
2016,3103108,20.169059207520021,0.187257856201172,63.2289357613545,0.189757068603515,0.021735740234375,
2017,3103108,19.872302982300173,0.196452336853028,63.4964334399434,0.20982113458251889,0.021735740234375,
2018,3103108,20.855387646057437,0.188929599304199,62.5141838137233,0.21567284405517573,0.0225717307739258,
2019,3103108,20.861230137756511,0.181405849975586,62.5208808685333,0.2106570468749997,0.0225717307739258,
2015,3103207,68.873456959167356,3.61124433489991,114.35981400286421,0.49374783953857382,0.180039258789062,
2016,3103207,69.2995514733275,3.71855926367188,113.84415516418176,0.49459327307128909,0.161443221008301,
2017,3103207,70.1963920137325,3.8883801696167,112.78087300603883,0.49459327307128875,0.158063932800293,
2018,3103207,69.071264635924763,4.13094556097412,113.63891762011282,0.52671871221923794,0.150455866027832,
2019,3103207,67.567463213805908,4.22391578277589,115.01509546874807,0.57489486462402239,0.136933065307617,
2015,3103306,21.838884586913732,0.0,84.4849846704718,0.27777617773437574,,0.0
2016,3103306,22.683718083617713,0.0,83.6368144524543,0.28111289904785219,,0.0
2017,3103306,22.252480086669493,0.0,84.07556007421941,0.27360527423095776,,0.0
2018,3103306,22.252409894835996,0.0,84.0422639150383,0.30613774877929739,,0.0008338764648437
2019,3103306,21.913082649413848,0.0,84.3807567158814,0.30780606982421943,,0.0
2015,3103405,1431.0654639994846,2.56070847442628,775.25387134700543,10.750133779907189,16.6310203431396,0.0
2016,3103405,1449.9160944689879,2.88120105548095,755.70568488640333,11.047611004394549,16.7106065290527,0.0
2017,3103405,1454.0962822152817,3.12356816564942,750.91107466185019,11.430014694641143,16.7002582069092,0.0
2018,3103405,1474.0231183454753,3.28713284478759,730.82583178433515,11.448834007202171,16.6660168724365,0.0102640899047852
2019,3103405,1467.0603730167268,2.8417822312622123,737.841561262311,12.005588169250634,16.5118932645263,0.0
2015,3103504,737.55886925991854,18.383988101623,1812.8148736244334,34.25907453570273,126.453888000979,0.0
2016,3103504,734.58463865158353,18.0623839865717,1815.1647604236764,35.058108147458562,126.600802313357,0.0
2017,3103504,724.88091576223462,16.8477506607663,1826.3174628009738,35.480359274289384,125.944205024355,0.0
2018,3103504,720.87575575325059,16.1908440029906,1830.8303038704748,35.474283955075506,126.093565889834,0.0059400509643555
2019,3103504,686.46573354061877,14.9965268098146,1866.6349885543382,35.823632170407564,125.548963572085,0.0008488753662109
2015,3103603,31.438958112181975,1.10694827545166,56.3865011568005,0.48858870556640543,,0.0
2016,3103603,31.537006360350951,1.09366930487061,56.280126670106512,0.51019391467285069,,0.0
2017,3103603,31.58937011486757,0.91417346032714808,56.420557311036951,0.4968953637695307,,0.0
2018,3103603,31.4464657774652,0.810273910095215,56.64326465136854,0.52016092645263656,,0.0008309846191406
2019,3103603,30.798825587767858,0.76124868939208989,57.326635360841159,0.53428661199951244,,0.0
2015,3103702,141.49336148144778,0.81023170373535092,161.09718171997091,0.41391593621826073,0.0,0.0
2016,3103702,138.66973890796217,0.8814480079345699,163.80937268377409,0.45413124169921859,0.0,0.0
2017,3103702,137.79016146747136,0.863019189697266,164.65208287908769,0.500216691894531,0.0092106132202148,0.0
2018,3103702,141.19202885010009,0.807700608764648,161.26112574395512,0.53121489215088,0.0083732867431641,0.0142474596557617
2019,3103702,138.60348193805044,0.448210211914062,164.19659382031031,0.558031584350586,0.0083732867431641,0.0
2015,3103751,23.69170606964073,0.0220694969482422,224.83179088251049,5.17284056634508,42.1525083493019,0.0
2016,3103751,24.007733990478208,0.0178253613891602,224.11916635919403,5.28493779223617,42.441251861448,0.0
2017,3103751,25.662228629638371,0.0127324014282227,222.59542854937865,5.2416754718016,42.358850312497488,0.0
2018,3103751,25.610422351440171,0.0127324014282227,222.85446001061888,4.77543236352523,42.614472817442,0.0033954202880859
2019,3103751,25.754801307677852,0.0127324014282227,222.77971614373845,4.76269773980697,42.560967772093,0.0
2015,3103801,39.817828424377225,0.0050783016357422,133.72227114246238,0.35205593859863343,,
2016,3103801,38.054182714904606,0.0101553338623047,135.47491582703344,0.35797993127441419,,
2017,3103801,36.376060324462721,0.0042319166870117,137.15219145545211,0.36475011047363337,,
2018,3103801,31.631827630615014,0.0084624454345703,141.88965598407577,0.36728774694824251,,
2019,3103801,30.590854940673683,0.0093091056518555,142.89762363739553,0.39944612335205143,,
2015,3103900,56.973945315318382,0.0581059037475586,186.61524109727091,1.840780491943355,0.0538973494262695,
2016,3103900,58.328861475108717,0.0303067026977539,185.25950334677898,1.866032291259754,0.0572663418579102,
2017,3103900,57.97019309186868,0.0345187025756836,185.61816833383836,1.867719297302239,0.0513707321166992,
2018,3103900,57.062549775461541,0.0319923233642578,186.51570574112719,1.8769825806274341,0.054739737121582,
2019,3103900,55.656575275156719,0.0345185941162109,187.76344505076494,2.0377445844726436,0.0496866531982422,
2015,3104007,283.92947494873641,42.1947730162965,802.5564543566901,32.683390665222262,2.69651119750977,
2016,3104007,281.39673583289147,41.8755578715211,804.04461596177237,34.085972011596489,2.65772250665283,
2017,3104007,278.34537295557067,40.982079617981,808.16151883812734,33.98474226965304,2.5868905031128,
2018,3104007,276.19421732349019,41.2334662697755,809.00129099070432,35.036301678527551,2.59532792193604,
2019,3104007,272.92169719574326,40.2090816911623,813.75395375805442,34.583922730834722,2.59194880865479,
2015,3104106,29.0126641882325,,131.46889805694326,2.2294048090820362,0.170152861694336,0.0
2016,3104106,28.764976131164619,,131.63985707501013,2.2869530734863357,0.189333636291504,0.0
2017,3104106,27.790597137756411,,132.61508547106726,2.2986155040893688,0.176821803039551,0.0
2018,3104106,28.155861931701832,,132.16142226257102,2.35698542840577,0.206016238342285,0.0008340549316406
2019,3104106,28.412735238525478,,131.94206843670392,2.3202999769287191,0.206016263793945,0.0
2015,3104205,148.6275376344615,0.251173663391113,342.18869808049874,18.142615653198259,0.682254955444336,0.0
2016,3104205,151.01332134716819,0.214201429260254,339.37458616642795,18.649071662048261,0.641099382080078,0.0
2017,3104205,149.19104809405638,0.206642797424316,341.08853663322589,18.778389485473539,0.62766297680664007,0.0
2018,3104205,147.05409103582929,0.187315645019531,342.60644802672255,19.4301996017455,0.613385505676269,0.0008401719970703
2019,3104205,144.1119696730967,0.314215328063965,345.30824237981113,19.499948104675255,0.6579045013427729,0.0
2015,3104304,23.432574206604091,,226.9246974473331,2.8224344752807471,29.9523282227174,0.0
2016,3104304,22.158246123657225,,228.11979010535157,2.8699744904174707,29.9840236325075,0.0
2017,3104304,21.791985676574726,,229.10232225824276,3.0184564523315354,29.219269964783,0.0
2018,3104304,23.6015992277222,,227.2626737547597,3.0167638765258751,29.2484959615481,0.0025015313720703
2019,3104304,23.278778120971651,,227.62803195947427,2.9925761925048779,29.2326480789797,0.0
2015,3104403,43.717601765380415,0.006661049987793,115.3022530200202,0.32389665325927669,0.0191513527832031,0.0
2016,3104403,43.818307256103047,0.006661049987793,115.21070709112621,0.31473709143066342,0.0191513527832031,0.0
2017,3104403,43.531003672118622,0.006661049987793,115.49051581982441,0.32223194671630834,0.0191513527832031,0.0
2018,3104403,45.253441474791835,0.006661049987793,113.72312292877209,0.36469483239746048,0.0183138753051758,0.0033296801757813
2019,3104403,44.794793149474422,0.006661049987793,114.20008609161459,0.3505419900512694,0.0174815603027344,0.0
2015,3104452,163.866313796752,0.0417458185424804,78.8390225833749,0.51626461285400393,0.05705655078125,0.0
2016,3104452,163.45677219598437,0.0323691403198242,79.2306799007574,0.54522912738037077,0.0553529978637695,0.0
2017,3104452,166.09514492334048,0.0664336154174805,76.5914660926516,0.51370912005615244,0.0536496108398437,0.0
2018,3104452,170.4706119565445,0.0459923945922851,72.150393851378908,0.51626468365478473,0.0647213028564453,0.0724191732788086
2019,3104452,170.66662711139151,0.02980808203125,72.009752412291988,0.56908252386474478,0.0451332327270508,0.0
2015,3104502,2790.1564477113634,684.601580927019,1791.3080343392032,6.2232280804443194,7.1326607729492109,0.0
2016,3104502,2798.3208391612752,676.25744686965311,1789.6402013984145,8.38753972631834,6.81592467541504,0.0
2017,3104502,2777.0373078229022,667.275538193933,1818.2496614542697,8.84349962792967,8.0159447319946189,0.0
2018,3104502,2761.333838234621,655.955513759303,1841.9007107015134,12.45432524627687,7.7775638893432593,0.0
2019,3104502,2717.5882322973453,653.698742439232,1890.0168753589128,9.82980038708496,8.28830134844971,0.0
2015,3104601,25.359028997863064,0.0500497901611328,129.47605793163109,2.6081672784423757,1.39252473175049,0.0
2016,3104601,25.339047798583398,0.048380716003418,129.4376325746978,2.6632341234740986,1.39753351708984,0.0
2017,3104601,24.924501466002994,0.0492147379150391,129.85467950523531,2.6665712964477311,1.39086172424316,0.0
2018,3104601,25.45752626574664,0.0583917000732422,129.12057016844352,2.8409556584472568,1.40504746807861,0.0033374690551758
2019,3104601,24.825932692931676,0.0558891430664063,129.6895836023416,2.9127117195434478,1.40171157196045,0.0
2015,3104700,258.33373090124815,44.8905459528805,1531.4762851011992,1.5182778260498069,0.734030556030272,0.0
2016,3104700,261.48003844055461,44.0007293884274,1529.3021067095672,1.4699571191406249,0.700038679687499,0.0
2017,3104700,264.10169184155524,44.3790979730831,1524.7560259884601,2.8612302902221658,0.854824244018554,0.0
2018,3104700,256.226313390811,47.6224319174193,1528.2185966606708,3.0680069323120058,1.1015331439209,0.71598829223632809
2019,3104700,242.05260713269121,43.6819363399044,1546.9340382079631,3.1546645704956018,1.12962408636475,0.0
2015,3104809,398.16167933881394,181.893230694403,668.10689374416927,5.3757729232177924,1.29185520343018,
2016,3104809,398.49664197699855,182.345972231819,667.32101275997684,5.36459665582275,1.30120827941895,
2017,3104809,400.31398981519612,181.87556972834,664.98521736418013,6.2973232141113389,1.35733178222656,
2018,3104809,402.37889347785472,181.418761864693,663.4759318443904,6.180660919738779,1.37518379736328,
2019,3104809,395.67807125226938,180.543104457709,669.02950061808667,8.1772192844848277,1.40153629150391,
2015,3104908,236.71281462914791,8.07342238018799,503.20750124122355,2.5609238460082921,0.0108053869628906,0.0
2016,3104908,240.00620441931133,7.7172771046753086,500.28687563991809,2.545136113708498,0.0099742059326172,0.0
2017,3104908,238.63947039465188,7.61013884252929,501.78149800575488,2.5243860346679652,0.0099742059326172,0.0
2018,3104908,239.84525313604112,8.28194261260986,499.81590446066537,2.6057485015869108,0.0099742059326172,0.0066445667114258
2019,3104908,237.517213125246,8.1590434321289109,502.23445434590906,2.644782374328619,0.0099742059326172,0.0
2015,3105004,248.60717435565249,19.767001498352,285.97662608165564,1.2361827482910228,0.68086985339355488,
2016,3105004,248.2644740800807,20.5430385731811,285.48835283520197,1.2573027476806637,0.714686301208496,
2017,3105004,249.403486278566,21.4678154873045,283.24207014037592,1.2750519835205074,0.879430647583008,
2018,3105004,244.5545533427136,21.1958679826048,288.28352656541637,1.3401183793945366,0.89378826721191407,
2019,3105004,239.8959146034575,20.7614366698606,293.3148964501687,1.386608698364264,0.908998115478516,
2015,3105103,332.91120619468245,12.6246622922975,1103.0017987387928,5.9200110150146426,1.37696016705322,
2016,3105103,328.715931245587,11.7570501008302,1108.0797468708308,6.0075001793212852,1.27441001104736,
